h_aleta_01_m,h_aleta_02_m,h_aleta_03_m,h_aleta_04_m,h_aleta_05_m,h_aleta_06_m,h_aleta_07_m,h_aleta_08_m,h_aleta_09_m,h_aleta_10_m,Lconv_m,TbaseProm_C
0.00988714949919807,0.0183474101217106,0.016275615813789,0.0164394814316767,0.0120421854283989,0.00816146753703058,0.00562212619364748,0.00982743199955367,0.00555668996740992,0.0154078311706085,0.23783979765624,104.537667857143
0.0150552504790425,0.0114570767411746,0.0165168346648726,0.0130401274210935,0.00559789889953179,0.00702189676941019,0.00790124598522378,0.0100349570174697,0.00578469419656215,0.0140767517075055,0.211841465577225,108.8635375
0.0126809154128588,0.0142619151802573,0.0114853339214652,0.0177155070235616,0.0118108858408873,0.00523105279687881,0.0180960222267065,0.0148430232161615,0.0173450456097271,0.0192766353955078,0.281535122439657,97.5061003571429
0.00576368575275331,0.00852607796136522,0.0059501516518451,0.0113248682904868,0.0179574371825218,0.00622435974072602,0.0120966792932882,0.00688314664713085,0.0165932840325068,0.0176213323519377,0.222497027704432,107.343319642857
0.00564936407279238,0.0122966111475559,0.00859116566206634,0.0192871067253989,0.0191583894167569,0.0142090100357705,0.0196023109598779,0.0101729201557438,0.0184677607650152,0.0115189246011276,0.288738838410292,97.3749973214286
0.00853721955721271,0.019112419448021,0.0152632707647484,0.00597367378008694,0.018056372852346,0.0155207044195002,0.0140739030946142,0.01598562348769,0.00880158563749671,0.0140073343291182,0.276119660855338,98.4871983928572
0.0172192877189248,0.00581170490486,0.00695766007008899,0.0176366871493462,0.0142751880399183,0.0129693171572159,0.00872436093495648,0.00942617862874244,0.0180902924737919,0.0113249890227456,0.244327055459511,102.985705357143
0.0059664538336941,0.0184547760426137,0.00805071249236077,0.0173934130323859,0.0182265593462421,0.0123012611722751,0.0139769703965695,0.0129090118472813,0.0143723194127825,0.0178256258202103,0.283162127138926,97.360525
0.00923209172607291,0.018256332622709,0.0135153549517872,0.00672654561450355,0.00840501747821987,0.0139397357841952,0.0085916935535702,0.00697123490806191,0.00742771571185753,0.0176730877735361,0.222572440749418,106.815680357143
0.0140327548083907,0.0194535063078251,0.0101851881994404,0.0139343764720242,0.0139847793346013,0.0142355643080592,0.00588765810778584,0.0162547577686203,0.0192231424728144,0.0130201858576938,0.281370886608426,97.6413
0.00788834031432603,0.0162938887246991,0.00510978453991796,0.00992384155476171,0.0187640952146659,0.0138255099934082,0.017827854258562,0.0140700807852378,0.0173386722878581,0.0181922528514398,0.280388047883988,98.096535
0.0098147956178668,0.00684432157328268,0.0158195501627986,0.0116052063024686,0.00690103563713013,0.0138473547216483,0.0055410247185479,0.0080027317461648,0.0168245178450195,0.00518145140023037,0.213767732432218,109.035482142857
0.00955018507562854,0.00532063941632106,0.0199622748909249,0.0137304496451519,0.00940064417729085,0.0189342419283967,0.0126067913532231,0.0118203834132861,0.0138180725944428,0.00896206466315854,0.257699244576862,101.2167125
0.0095793244902115,0.0105748186508627,0.00866671999057416,0.0137682089917494,0.0154376920089849,0.00607920830246002,0.019566249794382,0.0162960598380418,0.0170924474443011,0.0162746060612194,0.268816740594143,99.4473871428571
0.00620091465906826,0.0122254442453177,0.0116850943460248,0.0150870897578739,0.0117310588823648,0.0155647009757586,0.0152246800640393,0.0154572279312913,0.014279011138423,0.00726471099919469,0.26397424034045,99.5872053571429
0.0164120368445863,0.0167156873329094,0.0185615447887071,0.00850653038906159,0.00765018339608512,0.0108664868466014,0.0098084698099274,0.0172321539350844,0.0142028884950265,0.0164000262852462,0.267899953116637,99.1423510714286
0.0114149764954545,0.00649160844373384,0.00672552518075369,0.0106011069760579,0.00790771651264261,0.0173111974793441,0.0139945401263558,0.01533267888528,0.0123666494195644,0.00632260521863272,0.227199627761552,106.074773214286
0.00852616455029255,0.0119240312133743,0.00797887254580889,0.0053821435366823,0.0159409654738423,0.0158737512082868,0.00995587619542554,0.0176524118909548,0.0114266371392661,0.017970292171453,0.246765835129028,102.530055357143
0.0148559813693433,0.0137155348612714,0.00801091232052636,0.0129431991571759,0.0184164862764136,0.00957490963752824,0.0180641841374158,0.0186311790928758,0.00994766844022824,0.0152461154950485,0.276710244711262,98.0553691071429
0.0184883142434895,0.00613545322637455,0.0181788179480716,0.00786259044902721,0.017746533650269,0.0150067818304881,0.0101650879317508,0.00727063354989198,0.0145305644223268,0.0177168206557211,0.25799806091561,100.800778571429
0.0173277406214602,0.0144235939569599,0.0193445226463285,0.0138488469061365,0.00796749176971879,0.0114399608392474,0.0100511899805175,0.0198791751786092,0.010703547441759,0.0198905131049723,0.280534911164986,97.5205951785714
0.0127820637610012,0.00758419552215688,0.0061186110687722,0.0105545854066083,0.00685128289722095,0.0145177807443776,0.0112087976859411,0.0198637344878817,0.0189493343547998,0.00723854048464625,0.239317248581165,104.613430357143
0.010923233938052,0.0119236956644358,0.0134142313268292,0.016705452849339,0.0123079086361014,0.0112999032801536,0.00892999557079003,0.0186620920863014,0.00533407267299206,0.0173168284732845,0.253394766585221,101.251871428571
0.00782702599499628,0.0152863534875882,0.0103281408400947,0.0196131894184264,0.0068415819417413,0.00781354838925859,0.0183416371319672,0.0137510947191234,0.00963869576988169,0.00501146578217282,0.244066975173332,103.665830357143
0.0084139660748338,0.00718105451256854,0.00805150736555136,0.0184448383520601,0.0180964156740446,0.0155043415645017,0.0120574651422831,0.0174070400349843,0.0124373959562782,0.0104523302492736,0.265226413528651,100.088547321429
0.00913404654141288,0.0188711122030756,0.0108048385138444,0.0123932131014698,0.00881657153471633,0.0182744977825709,0.0107489518520793,0.00946362072970813,0.0157639244329213,0.00786304914758461,0.255270555989769,101.224091071429
0.00677288944020558,0.0175549667332027,0.016162038820543,0.0138578082147068,0.00864337362447306,0.0143487071778138,0.0145753298111176,0.00991354166168488,0.00601234014601313,0.0182080789634649,0.255117180782781,101.141375
0.0118993509661139,0.0164580907709964,0.0088083293141411,0.0138708077340128,0.011431927405232,0.0107315096382371,0.00690070075770384,0.00866399994813464,0.00619012374437478,0.00954287457076368,0.215553204162543,107.947301785714
0.0161255720034733,0.0142252358745657,0.0150861664840089,0.00512574619287547,0.0151756545837698,0.0125477103581433,0.00846362675726269,0.00762344763472883,0.00777474448326245,0.0176639000761265,0.233834136816834,104.372564285714
0.0197388468395763,0.0187060943726245,0.0102105413055922,0.0167033686953705,0.0131968188605215,0.0172466359633391,0.0122559042678336,0.0138492694744911,0.0168089517128639,0.00650351964654699,0.292197535791396,96.1448669642857
0.0130551067526081,0.0104897502000448,0.0140646026550331,0.019382037734555,0.0108923441749544,0.0108945949691242,0.016859554903844,0.0146761759862814,0.0109082601178306,0.0153343257234538,0.272724073959398,98.1982039285714
0.0110600241358157,0.00704169731372183,0.011759649030082,0.0100162908904591,0.00826953395091752,0.0188866220245466,0.0153445909861934,0.0139823133593513,0.0161998620818451,0.0131295659265716,0.255190709336621,101.124096428571
0.0155079960892925,0.0189583972887477,0.0179392504175783,0.00751162786259782,0.00894708535885811,0.00607415419162707,0.0196800920773752,0.00854576147990563,0.014908975338929,0.00634446048391193,0.254983144604442,102.147521428571
0.00816156413130528,0.0125423657527761,0.00657430502494892,0.0108331010404209,0.0130698158020952,0.0100880627732765,0.0133385031668986,0.013051524829137,0.0108591574810536,0.0154440512465165,0.232319287119035,104.101380357143
0.0151772368099689,0.0153095472406158,0.0134223688819906,0.010371198710194,0.0141966850305052,0.019036043999123,0.0139533278741896,0.0196938526153914,0.0116150993061331,0.0160941794376132,0.294467663563868,95.6428539285714
0.005564058179744,0.0164708995850073,0.0127742237049022,0.00507974799441655,0.00915800157173898,0.0130224834877972,0.0165194431742197,0.00579638893178788,0.0132358016577578,0.0170149183369753,0.234692956731975,104.719832142857
0.0147437458231772,0.0189717052248937,0.00612097167522142,0.0091520969390088,0.0187885625638426,0.0164750772244721,0.0139961051670815,0.0174945221575561,0.018440652373625,0.0195908052927924,0.301213937767371,95.5592828571429
0.0199778076063471,0.00709474000526155,0.00605813067115549,0.00610199981540185,0.0052211568634992,0.0195773010946689,0.00642150374685844,0.0176260523927877,0.0152775949536155,0.0123133575122438,0.227048124205088,107.273808928571
0.0102004232203787,0.0103047168060051,0.00880758323520781,0.0186652696054794,0.015884638182423,0.00538888689176405,0.0119228187987067,0.00921951908805217,0.00543449279266848,0.0182702284146394,0.227726502435632,106.0247125
0.0165650803693202,0.00994602618866391,0.0169483788130507,0.00986957483304495,0.0096182366572647,0.0189216361775109,0.0196537424291878,0.0128533295707534,0.0192790275135189,0.018319947408897,0.297064932144207,95.7982417857143
0.0127704884239161,0.0105912320314623,0.0156553186747941,0.0118346513696308,0.0140781934268482,0.0198560929533492,0.016608743749347,0.0100141460749074,0.00633497331233567,0.00777358385417613,0.258490775463442,100.872539285714
0.0129027781383775,0.0112565362716029,0.0170098948719386,0.0189980350728002,0.00766797121927023,0.0179010015631432,0.0193609238949,0.0193920591027467,0.00556793881580646,0.00586375258412261,0.281075252346916,98.76981625
0.00508696089376533,0.00969021734233215,0.00583547619068157,0.00940793728205816,0.0103402472904678,0.0193051552771088,0.0121542638373017,0.00917357663631995,0.0125450779257643,0.014650368869737,0.224641233327572,106.500507142857
0.00666868508851153,0.0163709248719966,0.0177791865693094,0.0176637478935414,0.0183576024861813,0.0107276359513364,0.0116570779754978,0.00652372213919249,0.00838710383646853,0.0195698070390982,0.269172495574657,99.58281
0.00926935953453103,0.018610942133615,0.0183582842956747,0.0188375674589059,0.00734224346661192,0.0181958321525207,0.0144799242569471,0.00815942267628204,0.0101767387217012,0.00739878182883925,0.272990051687887,99.4981275
0.0116652223616919,0.00625662430768191,0.0074797773572036,0.00795794519700004,0.0153654101233506,0.0136070430374803,0.018099847010551,0.00866951098578812,0.0144441193507837,0.00551646897960643,0.228942246080976,105.945826785714
0.012742976916156,0.0179483972257077,0.0197618981582738,0.00514809463038378,0.00879262223115223,0.00835774505491288,0.00571306391341641,0.00515258684392663,0.0123529296836635,0.00568223218505441,0.212879884584084,110.429892857143
0.00917492196270353,0.0145996185366337,0.00942038062341356,0.00904482051738577,0.0138581978336535,0.0107080111581446,0.015537845509421,0.0124418592687479,0.0144981389870972,0.0103009152050244,0.247693582036723,101.68885
0.00930565919233263,0.00699810670626653,0.0190562057719845,0.0170725376902369,0.0190704281473453,0.00778070786971703,0.0189973364423484,0.019036298115382,0.00925316770405482,0.00911951372635795,0.280954749813362,98.6866533928571
0.0132714736051006,0.00777933859052829,0.0116315166594015,0.00777976468906527,0.0192106387693094,0.0124073698623663,0.01945876651136,0.0146741250876832,0.0122647365954858,0.019515428689418,0.271199415824918,98.9152732142857
0.00714784672563144,0.0144849481199974,0.014928325517552,0.0115075974072909,0.00589035838008436,0.0123908390174905,0.0119770091527712,0.017101202161623,0.00884991484929464,0.010871455444764,0.240279691382604,103.320848214286
0.00860258310832066,0.0152966512275855,0.0198482518000567,0.00766144305302393,0.0173217011033945,0.0084648283892245,0.00586963720059151,0.0070822477706851,0.0190272967331358,0.0183281315503434,0.256074829214059,101.9591375
0.00933890743224365,0.0192164609915241,0.0177489580284713,0.0115198219110751,0.0120207433229971,0.0144477953237513,0.00737047752445719,0.00522173130113139,0.00898268026208579,0.00523165447914141,0.235627899242372,105.332542857143
0.0151174826624339,0.0132720325371916,0.00982472218404166,0.0167030350567964,0.00718678146822166,0.00867320958142825,0.00938470643058925,0.00793897919748488,0.00631908025655905,0.0180496427040741,0.219772218791134,106.926367857143
0.00632282968357265,0.0152556550373246,0.00680601315286585,0.00516048504716261,0.0133590234511237,0.0186066358283056,0.0179068500100533,0.0100767707617738,0.00540738243988793,0.0170128903269505,0.236493351467518,105.109307142857
0.017089773984345,0.0180273217445416,0.015044698998133,0.0171166829347261,0.0184624742345423,0.0118074492573502,0.0133673795557237,0.0125919669324235,0.0153797585678633,0.0152436030144481,0.303928841449401,94.5036501785714
0.0128047045379497,0.0174270222212821,0.012586690801848,0.0173728784357785,0.00922767632214865,0.00767742249466232,0.0195480585551707,0.0161290928818411,0.00889687539956622,0.0137185301343676,0.272254668896912,98.8323428571428
0.0193289338030728,0.00621130861718118,0.00625301310592612,0.0142870224712986,0.00836740218253937,0.0164777593510026,0.0135222881442366,0.0149928213533524,0.00661720851191889,0.00626424577154835,0.227050827049532,106.197298214286
0.0143768160245823,0.0111459689170103,0.00630878785807973,0.0105659591752428,0.0150821661448527,0.00784381100287379,0.0184359366279306,0.0192476958332013,0.019423588136518,0.0159512383661039,0.274435881782104,98.9294214285714
0.0110943264153247,0.0161562379452683,0.00931980318912127,0.00971625833586119,0.0140884454182679,0.0139227070011188,0.0181799146447372,0.00881901133490865,0.0164928254780423,0.0191151990022835,0.27159993211226,98.50670625
0.00501549398986602,0.0121413367700316,0.0148556049353709,0.0176498482087928,0.00775609117814003,0.0178423885698106,0.0104654821978554,0.0183841089391426,0.00541567610183548,0.00628085208684756,0.248317419878673,103.216573214286
0.0197211569863117,0.0141425288866024,0.0112644852022127,0.00753821277040536,0.0147485172963454,0.00555462602539037,0.00967420870191057,0.00985218795483613,0.0141116284027183,0.0147624688501355,0.23625641631729,103.663321428571
0.017690818988547,0.0189137141389632,0.0149068659141665,0.0136726087761281,0.0109807331544351,0.0194991873896321,0.00731118757748536,0.0184263021297297,0.00966519601827262,0.0132273363449916,0.285669745531164,97.1448839285714
0.0152309938764922,0.00854704476989233,0.00751605027575407,0.0126272302014442,0.0168779581337701,0.0153862169325061,0.00678460005759522,0.018511133226076,0.0121960635057373,0.0192001501885947,0.259323738270638,100.450267142857
0.013301505593724,0.00627202732490529,0.00803694553511803,0.0178135695937457,0.0155889105014708,0.0184240928022939,0.0099371900269145,0.0129200209495644,0.0147559719872618,0.0139143628038,0.262713325840073,100.09459125
0.00847194403301372,0.0114023202417235,0.00872167196090262,0.0176842244334672,0.0198001616745212,0.00599856204698569,0.0157089204840044,0.00995173328298611,0.0143815306746715,0.00887194473922806,0.252642138370766,101.994033928571
0.0147651141396274,0.0105672077669409,0.00942231319305446,0.018676447605467,0.0191374831133931,0.014203250398402,0.00821701671246039,0.0190912830635924,0.0162568032008499,0.0162663471098421,0.29017507135779,96.5904775
0.00817582002272729,0.0174523478924345,0.00860142731241815,0.0144743111787524,0.0156610935484938,0.0161357514456065,0.0108539705689937,0.0163973809507415,0.0185440385318256,0.0138113002885637,0.286227763169823,96.9312082142857
0.00635614573542198,0.00693463976213414,0.0065789378999418,0.0075909119498432,0.00689646335434528,0.0166745133510144,0.00559117268276666,0.00862337626011296,0.018185996020377,0.0196027829125444,0.208110951209037,110.961673214286
0.0140813301159057,0.0196435739684058,0.00565177312572465,0.0192285915256401,0.00966944123684251,0.0169845926054239,0.0171594365517035,0.0178999788737052,0.0118782621635375,0.0189596658824817,0.297272296100352,96.0479489285714
0.0088683947664056,0.0190166823879438,0.0142867944987749,0.0197816737241725,0.00548965798943889,0.0158774998824906,0.0134833135307057,0.0123863607109748,0.00888827188476106,0.00990246027299563,0.265191364257925,100.21612375
0.00874193310052082,0.00828901865487591,0.0169949125628726,0.0125359250884739,0.00624784833045497,0.0166547628804107,0.013004736141256,0.0160908168101957,0.0127309053971468,0.010999188859777,0.252838973691671,101.457119642857
0.0197937017365444,0.00542363930244369,0.0189914586194729,0.0189628245163995,0.0108637806725219,0.0082169730669998,0.0142881994689986,0.00766958503205254,0.0170481229149201,0.00880900783816603,0.259531876762328,101.104951785714
0.00936209232549017,0.0187387368501494,0.0185437525021161,0.0130307133759578,0.0179425847086792,0.0102879885320759,0.0199682641733735,0.0115053460910747,0.00942218017697743,0.00562361350923751,0.281864838655535,98.1999441071428
0.0198456043068011,0.0119733144636773,0.0160187752107556,0.0146121143606881,0.0158464009949901,0.00576666355739174,0.0188006810811457,0.0189026182685336,0.013279925407313,0.0194587383302683,0.29770532932606,95.5443910714286
0.00921433305485551,0.0140321994070482,0.0109469403507894,0.0144203484763284,0.00950948432785622,0.0172903757698403,0.00604678967756313,0.00562816355449994,0.00574094576949971,0.00725682542551495,0.211701653147221,109.663719642857
0.0109302571069204,0.0193308498388576,0.00666193159543934,0.0147132947872464,0.0129143226268452,0.0102986360897459,0.00797298843980288,0.00830891122771004,0.0056573226459072,0.0156974595973972,0.226344231207426,106.254605357143
0.0148076029879438,0.0116565468908708,0.0157840923213477,0.00664963958667981,0.019080787600534,0.0177144006385908,0.0148855348949882,0.010682467529926,0.0112485009352212,0.012232308832362,0.270443852616622,98.8470842857143
0.019029256550102,0.0179538943237715,0.0121688577382484,0.0133177774741725,0.0181310579341898,0.0192389665065844,0.0145877713380237,0.0162278048013463,0.0102743735954066,0.0187704247862927,0.309600688759881,94.0394407142857
0.0175512807478075,0.0132808382183714,0.0180144081442276,0.017748078221605,0.0171261703490921,0.00696039236596082,0.0130400386223272,0.0185117467206037,0.0165624774583075,0.0113106979853779,0.299350278934177,95.4801321428572
0.0196682059003995,0.00876159735009503,0.0100041534327185,0.0193130076114438,0.0171307302227793,0.0185051000676599,0.00517384384114843,0.0106964664955099,0.00853282934914804,0.00943902577831117,0.253342688419717,102.059632142857
0.0160699324460576,0.0158612726729611,0.0119269911529859,0.0104791169181064,0.0137703741950679,0.0130056163195141,0.0132586933851179,0.0142321560667199,0.0109347240840132,0.0165757772362319,0.267583599271263,98.3662548214286
0.0087680477502408,0.0148364115185505,0.0194059572233003,0.00505332140696639,0.0158504156659146,0.00663492550894466,0.0131568123749574,0.014403740250205,0.00864420688656202,0.0187076581286991,0.251447287549742,102.0530625
0.0143346879303743,0.0084754203709229,0.0165519828139971,0.00658260619996002,0.0133283797779702,0.00642434104703737,0.0137147610901253,0.00879470169080283,0.0147420021193212,0.0157374042928727,0.235300482443521,104.040382142857
0.0128627842185299,0.0148628211155467,0.0171994076798758,0.0171126840746455,0.0142952298808079,0.0117665369318116,0.0111192498357105,0.0181212142985655,0.0155439759817156,0.00777402533560102,0.288679049151489,96.4807760714286
0.0134859821994389,0.0186321204845009,0.00726034988372407,0.0176827651329606,0.0173030369947302,0.0124901165194675,0.00556375777228555,0.00721253758095403,0.0188395804203301,0.00566232194047794,0.257116833717823,101.973846428571
0.0105874814960804,0.0142855945208821,0.00795422058371025,0.0197161963586045,0.00733962849565134,0.0130951879274191,0.0142701698651997,0.00846484923004556,0.0119946348381401,0.0123651279369939,0.245193573072379,102.586567857143
0.0165029356448981,0.0145142112916081,0.0120132507959801,0.0150041381479096,0.011800661397833,0.0128856738701211,0.0148785206233754,0.00771793072930792,0.0168207432675846,0.014042980063076,0.269816175955414,98.3510064285714
0.0197049932770599,0.00833574790296764,0.0119939971124986,0.0184346270389917,0.0140215011454818,0.0158893826877322,0.0112050524630204,0.0152646443274698,0.0191908254477134,0.00800279098608983,0.284379340514901,97.1298566071429
0.0171104789581598,0.0195430701814984,0.00521853097644998,0.00822814379891641,0.00676065380469695,0.0165113527661218,0.006218248789141,0.0199762033788636,0.0108441802381896,0.0185780414889956,0.250289288314911,102.8628875
0.00782866405249202,0.0116130829973344,0.0176721772850931,0.0139290467100988,0.0119323714503704,0.0126897462013568,0.0136082829033852,0.0116047881137839,0.00790338436585716,0.0067094864218878,0.244443910528939,102.582875
0.00726841891055222,0.00578736445779701,0.0133801461659545,0.0177158152105402,0.0103867900838617,0.00612966308953727,0.0113858661797767,0.01403011757708,0.0113810519836346,0.0171608185041105,0.232822866911026,104.783207142857
0.0191282936928006,0.0180486615990253,0.0155599924741983,0.0120544838717326,0.0152404706435488,0.00520127465834794,0.0197371717775307,0.00758115997743344,0.0185939059394252,0.0171066485249916,0.288269184100278,97.0752382142857
0.0170020952658048,0.00903404086677597,0.00828730708635887,0.0114320103937113,0.0177405665109598,0.0117556946370758,0.0190313017101059,0.0102901899087761,0.0142908824854514,0.0197104855453367,0.268436568009572,98.9511819642857
0.0146519378336121,0.00568247324060906,0.0119533563642757,0.010021270155705,0.0129827232278251,0.00927119312919697,0.00683391845345004,0.015024334831262,0.0152203963233696,0.0180070894999863,0.234638358784985,104.049539285714
0.00698572240344106,0.0169793046241705,0.0174015310760769,0.0146982490362673,0.00807383218670951,0.00892131071608757,0.0112774522630876,0.013126986091741,0.0121615693338833,0.0120118983806805,0.252278091440169,101.384880357143
0.017597610652965,0.0180515354796135,0.0172513094656515,0.0181670212795205,0.0135651314290561,0.0194605420000862,0.014098165223757,0.0140592161161952,0.00978946605611928,0.0152180627617553,0.30970044751472,94.1643798214286
0.00577948532758042,0.00701819631517913,0.00695363251359148,0.014828019308371,0.00762998887657007,0.0101172023487732,0.00566467483749657,0.00850601540174766,0.0194633648727394,0.0126370910377455,0.206778765314263,110.871478571429
0.00726611777707148,0.012845127976017,0.0191526407586662,0.017985290210095,0.0108809880339558,0.00925801273960104,0.0164259479403911,0.00860726487204632,0.00881348531986029,0.00626129531269894,0.249464928791036,102.578998214286
0.0179621614214604,0.0117184837343042,0.0134267939091496,0.0160506643654028,0.0169473330069679,0.0117126220848547,0.00776191334263697,0.0174309927729245,0.00546496939742384,0.0192009240441193,0.266190630692909,99.3971491071429
